CNPJ_CIA;DT_REFER;VERSAO;DENOM_CIA;CD_CVM;GRUPO_DFP;MOEDA;ESCALA_MOEDA;ORDEM_EXERC;DT_INI_EXERC;DT_FIM_EXERC;CD_CONTA;DS_CONTA;VL_CONTA
01.938.783/0001-11;2018-12-31;1;CIA PARTICIPACOES ALIANCA DA BAHIA;18708;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2017-01-01;2017-12-31;3.04.01;Despesas com Vendas;0.00
01.938.783/0001-11;2018-12-31;1;CIA PARTICIPACOES ALIANCA DA BAHIA;18708;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2018-01-01;2018-12-31;3.04.01;Despesas com Vendas;0.00
01.938.783/0001-11;2018-12-31;1;CIA PARTICIPACOES ALIANCA DA BAHIA;18708;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2017-01-01;2017-12-31;3.04.02;Despesas Gerais e Administrativas;-74137.00
01.938.783/0001-11;2018-12-31;1;CIA PARTICIPACOES ALIANCA DA BAHIA;18708;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2018-01-01;2018-12-31;3.04.02;Despesas Gerais e Administrativas;-80796.00
01.938.783/0001-11;2018-12-31;1;CIA PARTICIPACOES ALIANCA DA BAHIA;18708;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2017-01-01;2017-12-31;3.04.03;Perdas pela Não Recuperabilidade de Ativos;0.00
01.938.783/0001-11;2018-12-31;1;CIA PARTICIPACOES ALIANCA DA BAHIA;18708;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2018-01-01;2018-12-31;3.04.03;Perdas pela Não Recuperabilidade de Ativos;0.00
01.938.783/0001-11;2018-12-31;1;CIA PARTICIPACOES ALIANCA DA BAHIA;18708;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2017-01-01;2017-12-31;3.04.04;Outras Receitas Operacionais;357.00
01.938.783/0001-11;2018-12-31;1;CIA PARTICIPACOES ALIANCA DA BAHIA;18708;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2018-01-01;2018-12-31;3.04.04;Outras Receitas Operacionais;206.00
01.938.783/0001-11;2018-12-31;1;CIA PARTICIPACOES ALIANCA DA BAHIA;18708;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2017-01-01;2017-12-31;3.04.05;Outras Despesas Operacionais;-3500.00
01.938.783/0001-11;2018-12-31;1;CIA PARTICIPACOES ALIANCA DA BAHIA;18708;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2018-01-01;2018-12-31;3.04.05;Outras Despesas Operacionais;-4384.00
01.938.783/0001-11;2018-12-31;1;CIA PARTICIPACOES ALIANCA DA BAHIA;18708;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2017-01-01;2017-12-31;3.04.06;Resultado de Equivalência Patrimonial;0.00
01.938.783/0001-11;2018-12-31;1;CIA PARTICIPACOES ALIANCA DA BAHIA;18708;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2018-01-01;2018-12-31;3.04.06;Resultado de Equivalência Patrimonial;0.00
01.938.783/0001-11;2018-12-31;1;CIA PARTICIPACOES ALIANCA DA BAHIA;18708;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2017-01-01;2017-12-31;3.05;Resultado Antes do Resultado Financeiro e dos Tributos;38562.00
01.938.783/0001-11;2018-12-31;1;CIA PARTICIPACOES ALIANCA DA BAHIA;18708;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2018-01-01;2018-12-31;3.05;Resultado Antes do Resultado Financeiro e dos Tributos;35304.00
01.938.783/0001-11;2018-12-31;1;CIA PARTICIPACOES ALIANCA DA BAHIA;18708;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2017-01-01;2017-12-31;3.06;Resultado Financeiro;21556.00
01.938.783/0001-11;2018-12-31;1;CIA PARTICIPACOES ALIANCA DA BAHIA;18708;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2018-01-01;2018-12-31;3.06;Resultado Financeiro;17847.00
01.938.783/0001-11;2018-12-31;1;CIA PARTICIPACOES ALIANCA DA BAHIA;18708;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2017-01-01;2017-12-31;3.06.01;Receitas Financeiras;24249.00
01.938.783/0001-11;2018-12-31;1;CIA PARTICIPACOES ALIANCA DA BAHIA;18708;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2018-01-01;2018-12-31;3.06.01;Receitas Financeiras;19491.00
01.938.783/0001-11;2018-12-31;1;CIA PARTICIPACOES ALIANCA DA BAHIA;18708;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2017-01-01;2017-12-31;3.06.02;Despesas Financeiras;-2693.00
01.938.783/0001-11;2018-12-31;1;CIA PARTICIPACOES ALIANCA DA BAHIA;18708;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2018-01-01;2018-12-31;3.06.02;Despesas Financeiras;-1644.00
01.938.783/0001-11;2018-12-31;1;CIA PARTICIPACOES ALIANCA DA BAHIA;18708;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2017-01-01;2017-12-31;3.07;Resultado Antes dos Tributos sobre o Lucro;60118.00
01.938.783/0001-11;2018-12-31;1;CIA PARTICIPACOES ALIANCA DA BAHIA;18708;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2018-01-01;2018-12-31;3.07;Resultado Antes dos Tributos sobre o Lucro;53151.00
01.938.783/0001-11;2018-12-31;1;CIA PARTICIPACOES ALIANCA DA BAHIA;18708;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2017-01-01;2017-12-31;3.08;Imposto de Renda e Contribuição Social sobre o Lucro;-22971.00
01.938.783/0001-11;2018-12-31;1;CIA PARTICIPACOES ALIANCA DA BAHIA;18708;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2018-01-01;2018-12-31;3.08;Imposto de Renda e Contribuição Social sobre o Lucro;-17540.00
01.938.783/0001-11;2018-12-31;1;CIA PARTICIPACOES ALIANCA DA BAHIA;18708;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2017-01-01;2017-12-31;3.08.01;Corrente;-22971.00
01.938.783/0001-11;2018-12-31;1;CIA PARTICIPACOES ALIANCA DA BAHIA;18708;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2018-01-01;2018-12-31;3.08.01;Corrente;-17540.00
01.938.783/0001-11;2018-12-31;1;CIA PARTICIPACOES ALIANCA DA BAHIA;18708;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2017-01-01;2017-12-31;3.08.02;Diferido;0.00
01.938.783/0001-11;2018-12-31;1;CIA PARTICIPACOES ALIANCA DA BAHIA;18708;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2018-01-01;2018-12-31;3.08.02;Diferido;0.00
01.938.783/0001-11;2018-12-31;1;CIA PARTICIPACOES ALIANCA DA BAHIA;18708;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2017-01-01;2017-12-31;3.09;Resultado Líquido das Operações Continuadas;37147.00
01.938.783/0001-11;2018-12-31;1;CIA PARTICIPACOES ALIANCA DA BAHIA;18708;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2018-01-01;2018-12-31;3.09;Resultado Líquido das Operações Continuadas;35611.00
01.938.783/0001-11;2018-12-31;1;CIA PARTICIPACOES ALIANCA DA BAHIA;18708;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2017-01-01;2017-12-31;3.10;Resultado Líquido de Operações Descontinuadas;0.00
01.938.783/0001-11;2018-12-31;1;CIA PARTICIPACOES ALIANCA DA BAHIA;18708;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2018-01-01;2018-12-31;3.10;Resultado Líquido de Operações Descontinuadas;0.00
01.938.783/0001-11;2018-12-31;1;CIA PARTICIPACOES ALIANCA DA BAHIA;18708;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2017-01-01;2017-12-31;3.10.01;Lucro/Prejuízo Líquido das Operações Descontinuadas;0.00
01.938.783/0001-11;2018-12-31;1;CIA PARTICIPACOES ALIANCA DA BAHIA;18708;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2018-01-01;2018-12-31;3.10.01;Lucro/Prejuízo Líquido das Operações Descontinuadas;0.00
01.938.783/0001-11;2018-12-31;1;CIA PARTICIPACOES ALIANCA DA BAHIA;18708;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2017-01-01;2017-12-31;3.10.02;Ganhos/Perdas Líquidas sobre Ativos de Operações Descontinuadas;0.00
01.938.783/0001-11;2018-12-31;1;CIA PARTICIPACOES ALIANCA DA BAHIA;18708;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2018-01-01;2018-12-31;3.10.02;Ganhos/Perdas Líquidas sobre Ativos de Operações Descontinuadas;0.00
01.938.783/0001-11;2018-12-31;1;CIA PARTICIPACOES ALIANCA DA BAHIA;18708;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2017-01-01;2017-12-31;3.11;Lucro/Prejuízo Consolidado do Período;37147.00
01.938.783/0001-11;2018-12-31;1;CIA PARTICIPACOES ALIANCA DA BAHIA;18708;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2018-01-01;2018-12-31;3.11;Lucro/Prejuízo Consolidado do Período;35611.00
01.938.783/0001-11;2018-12-31;1;CIA PARTICIPACOES ALIANCA DA BAHIA;18708;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2017-01-01;2017-12-31;3.11.01;Atribuído a Sócios da Empresa Controladora;36981.00
01.938.783/0001-11;2018-12-31;1;CIA PARTICIPACOES ALIANCA DA BAHIA;18708;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2018-01-01;2018-12-31;3.11.01;Atribuído a Sócios da Empresa Controladora;35312.00
01.938.783/0001-11;2018-12-31;1;CIA PARTICIPACOES ALIANCA DA BAHIA;18708;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2017-01-01;2017-12-31;3.11.02;Atribuído a Sócios Não Controladores;166.00
01.938.783/0001-11;2018-12-31;1;CIA PARTICIPACOES ALIANCA DA BAHIA;18708;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2018-01-01;2018-12-31;3.11.02;Atribuído a Sócios Não Controladores;299.00
01.971.614/0001-83;2018-12-31;1;EMPRESA NAC COM REDITO PART S.A.ENCORPAR;16497;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2017-01-01;2017-12-31;3.01;Receita de Venda de Bens e/ou Serviços;0.00
01.971.614/0001-83;2018-12-31;1;EMPRESA NAC COM REDITO PART S.A.ENCORPAR;16497;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2018-01-01;2018-12-31;3.01;Receita de Venda de Bens e/ou Serviços;0.00
01.971.614/0001-83;2018-12-31;1;EMPRESA NAC COM REDITO PART S.A.ENCORPAR;16497;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2017-01-01;2017-12-31;3.02;Custo dos Bens e/ou Serviços Vendidos;0.00
01.971.614/0001-83;2018-12-31;1;EMPRESA NAC COM REDITO PART S.A.ENCORPAR;16497;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2018-01-01;2018-12-31;3.02;Custo dos Bens e/ou Serviços Vendidos;0.00
01.971.614/0001-83;2018-12-31;1;EMPRESA NAC COM REDITO PART S.A.ENCORPAR;16497;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2017-01-01;2017-12-31;3.03;Resultado Bruto;0.00
01.971.614/0001-83;2018-12-31;1;EMPRESA NAC COM REDITO PART S.A.ENCORPAR;16497;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2018-01-01;2018-12-31;3.03;Resultado Bruto;0.00
01.971.614/0001-83;2018-12-31;1;EMPRESA NAC COM REDITO PART S.A.ENCORPAR;16497;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2017-01-01;2017-12-31;3.04;Despesas/Receitas Operacionais;45936.00
01.971.614/0001-83;2018-12-31;1;EMPRESA NAC COM REDITO PART S.A.ENCORPAR;16497;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2018-01-01;2018-12-31;3.04;Despesas/Receitas Operacionais;33891.00
01.971.614/0001-83;2018-12-31;1;EMPRESA NAC COM REDITO PART S.A.ENCORPAR;16497;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2017-01-01;2017-12-31;3.04.01;Despesas com Vendas;0.00
01.971.614/0001-83;2018-12-31;1;EMPRESA NAC COM REDITO PART S.A.ENCORPAR;16497;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2018-01-01;2018-12-31;3.04.01;Despesas com Vendas;0.00
01.971.614/0001-83;2018-12-31;1;EMPRESA NAC COM REDITO PART S.A.ENCORPAR;16497;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2017-01-01;2017-12-31;3.04.02;Despesas Gerais e Administrativas;-1547.00
01.971.614/0001-83;2018-12-31;1;EMPRESA NAC COM REDITO PART S.A.ENCORPAR;16497;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2018-01-01;2018-12-31;3.04.02;Despesas Gerais e Administrativas;-2101.00
01.971.614/0001-83;2018-12-31;1;EMPRESA NAC COM REDITO PART S.A.ENCORPAR;16497;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2017-01-01;2017-12-31;3.04.03;Perdas pela Não Recuperabilidade de Ativos;0.00
01.971.614/0001-83;2018-12-31;1;EMPRESA NAC COM REDITO PART S.A.ENCORPAR;16497;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2018-01-01;2018-12-31;3.04.03;Perdas pela Não Recuperabilidade de Ativos;0.00
01.971.614/0001-83;2018-12-31;1;EMPRESA NAC COM REDITO PART S.A.ENCORPAR;16497;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2017-01-01;2017-12-31;3.04.04;Outras Receitas Operacionais;0.00
01.971.614/0001-83;2018-12-31;1;EMPRESA NAC COM REDITO PART S.A.ENCORPAR;16497;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2018-01-01;2018-12-31;3.04.04;Outras Receitas Operacionais;0.00
01.971.614/0001-83;2018-12-31;1;EMPRESA NAC COM REDITO PART S.A.ENCORPAR;16497;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2017-01-01;2017-12-31;3.04.05;Outras Despesas Operacionais;35330.00
01.971.614/0001-83;2018-12-31;1;EMPRESA NAC COM REDITO PART S.A.ENCORPAR;16497;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2018-01-01;2018-12-31;3.04.05;Outras Despesas Operacionais;682.00
01.971.614/0001-83;2018-12-31;1;EMPRESA NAC COM REDITO PART S.A.ENCORPAR;16497;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2017-01-01;2017-12-31;3.04.06;Resultado de Equivalência Patrimonial;12153.00
01.971.614/0001-83;2018-12-31;1;EMPRESA NAC COM REDITO PART S.A.ENCORPAR;16497;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2018-01-01;2018-12-31;3.04.06;Resultado de Equivalência Patrimonial;35310.00
01.971.614/0001-83;2018-12-31;1;EMPRESA NAC COM REDITO PART S.A.ENCORPAR;16497;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2017-01-01;2017-12-31;3.05;Resultado Antes do Resultado Financeiro e dos Tributos;45936.00
01.971.614/0001-83;2018-12-31;1;EMPRESA NAC COM REDITO PART S.A.ENCORPAR;16497;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2018-01-01;2018-12-31;3.05;Resultado Antes do Resultado Financeiro e dos Tributos;33891.00
01.971.614/0001-83;2018-12-31;1;EMPRESA NAC COM REDITO PART S.A.ENCORPAR;16497;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2017-01-01;2017-12-31;3.06;Resultado Financeiro;-1014.00
01.971.614/0001-83;2018-12-31;1;EMPRESA NAC COM REDITO PART S.A.ENCORPAR;16497;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2018-01-01;2018-12-31;3.06;Resultado Financeiro;-3921.00
01.971.614/0001-83;2018-12-31;1;EMPRESA NAC COM REDITO PART S.A.ENCORPAR;16497;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2017-01-01;2017-12-31;3.06.01;Receitas Financeiras;9239.00
01.971.614/0001-83;2018-12-31;1;EMPRESA NAC COM REDITO PART S.A.ENCORPAR;16497;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2018-01-01;2018-12-31;3.06.01;Receitas Financeiras;7391.00
01.971.614/0001-83;2018-12-31;1;EMPRESA NAC COM REDITO PART S.A.ENCORPAR;16497;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2017-01-01;2017-12-31;3.06.02;Despesas Financeiras;-10253.00
01.971.614/0001-83;2018-12-31;1;EMPRESA NAC COM REDITO PART S.A.ENCORPAR;16497;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2018-01-01;2018-12-31;3.06.02;Despesas Financeiras;-11312.00
01.971.614/0001-83;2018-12-31;1;EMPRESA NAC COM REDITO PART S.A.ENCORPAR;16497;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2017-01-01;2017-12-31;3.07;Resultado Antes dos Tributos sobre o Lucro;44922.00
01.971.614/0001-83;2018-12-31;1;EMPRESA NAC COM REDITO PART S.A.ENCORPAR;16497;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2018-01-01;2018-12-31;3.07;Resultado Antes dos Tributos sobre o Lucro;29970.00
01.971.614/0001-83;2018-12-31;1;EMPRESA NAC COM REDITO PART S.A.ENCORPAR;16497;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2017-01-01;2017-12-31;3.08;Imposto de Renda e Contribuição Social sobre o Lucro;1234.00
01.971.614/0001-83;2018-12-31;1;EMPRESA NAC COM REDITO PART S.A.ENCORPAR;16497;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2018-01-01;2018-12-31;3.08;Imposto de Renda e Contribuição Social sobre o Lucro;-604.00
01.971.614/0001-83;2018-12-31;1;EMPRESA NAC COM REDITO PART S.A.ENCORPAR;16497;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2017-01-01;2017-12-31;3.08.01;Corrente;-2782.00
01.971.614/0001-83;2018-12-31;1;EMPRESA NAC COM REDITO PART S.A.ENCORPAR;16497;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2018-01-01;2018-12-31;3.08.01;Corrente;-159.00
01.971.614/0001-83;2018-12-31;1;EMPRESA NAC COM REDITO PART S.A.ENCORPAR;16497;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2017-01-01;2017-12-31;3.08.02;Diferido;4016.00
01.971.614/0001-83;2018-12-31;1;EMPRESA NAC COM REDITO PART S.A.ENCORPAR;16497;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2018-01-01;2018-12-31;3.08.02;Diferido;-445.00
01.971.614/0001-83;2018-12-31;1;EMPRESA NAC COM REDITO PART S.A.ENCORPAR;16497;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2017-01-01;2017-12-31;3.09;Resultado Líquido das Operações Continuadas;46156.00
01.971.614/0001-83;2018-12-31;1;EMPRESA NAC COM REDITO PART S.A.ENCORPAR;16497;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2018-01-01;2018-12-31;3.09;Resultado Líquido das Operações Continuadas;29366.00
01.971.614/0001-83;2018-12-31;1;EMPRESA NAC COM REDITO PART S.A.ENCORPAR;16497;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2017-01-01;2017-12-31;3.10;Resultado Líquido de Operações Descontinuadas;0.00
01.971.614/0001-83;2018-12-31;1;EMPRESA NAC COM REDITO PART S.A.ENCORPAR;16497;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2018-01-01;2018-12-31;3.10;Resultado Líquido de Operações Descontinuadas;0.00
01.971.614/0001-83;2018-12-31;1;EMPRESA NAC COM REDITO PART S.A.ENCORPAR;16497;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2017-01-01;2017-12-31;3.10.01;Lucro/Prejuízo Líquido das Operações Descontinuadas;0.00
01.971.614/0001-83;2018-12-31;1;EMPRESA NAC COM REDITO PART S.A.ENCORPAR;16497;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2018-01-01;2018-12-31;3.10.01;Lucro/Prejuízo Líquido das Operações Descontinuadas;0.00
01.971.614/0001-83;2018-12-31;1;EMPRESA NAC COM REDITO PART S.A.ENCORPAR;16497;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2017-01-01;2017-12-31;3.10.02;Ganhos/Perdas Líquidas sobre Ativos de Operações Descontinuadas;0.00
01.971.614/0001-83;2018-12-31;1;EMPRESA NAC COM REDITO PART S.A.ENCORPAR;16497;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2018-01-01;2018-12-31;3.10.02;Ganhos/Perdas Líquidas sobre Ativos de Operações Descontinuadas;0.00
01.971.614/0001-83;2018-12-31;1;EMPRESA NAC COM REDITO PART S.A.ENCORPAR;16497;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2017-01-01;2017-12-31;3.11;Lucro/Prejuízo Consolidado do Período;46156.00
01.971.614/0001-83;2018-12-31;1;EMPRESA NAC COM REDITO PART S.A.ENCORPAR;16497;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2018-01-01;2018-12-31;3.11;Lucro/Prejuízo Consolidado do Período;29366.00
01.971.614/0001-83;2018-12-31;1;EMPRESA NAC COM REDITO PART S.A.ENCORPAR;16497;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2017-01-01;2017-12-31;3.11.01;Atribuído a Sócios da Empresa Controladora;46156.00
01.971.614/0001-83;2018-12-31;1;EMPRESA NAC COM REDITO PART S.A.ENCORPAR;16497;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2018-01-01;2018-12-31;3.11.01;Atribuído a Sócios da Empresa Controladora;29366.00
01.971.614/0001-83;2018-12-31;1;EMPRESA NAC COM REDITO PART S.A.ENCORPAR;16497;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2017-01-01;2017-12-31;3.11.02;Atribuído a Sócios Não Controladores;0.00
01.971.614/0001-83;2018-12-31;1;EMPRESA NAC COM REDITO PART S.A.ENCORPAR;16497;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2018-01-01;2018-12-31;3.11.02;Atribuído a Sócios Não Controladores;0.00
02.105.040/0001-23;2018-12-31;1;CIBRASEC - COMPANHIA BRASILEIRA DE SECURITIZACAO;18287;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2017-01-01;2017-12-31;3.01;Receita de Venda de Bens e/ou Serviços;22357.00
02.105.040/0001-23;2018-12-31;1;CIBRASEC - COMPANHIA BRASILEIRA DE SECURITIZACAO;18287;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2018-01-01;2018-12-31;3.01;Receita de Venda de Bens e/ou Serviços;12762.00
02.105.040/0001-23;2018-12-31;1;CIBRASEC - COMPANHIA BRASILEIRA DE SECURITIZACAO;18287;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2017-01-01;2017-12-31;3.02;Custo dos Bens e/ou Serviços Vendidos;-509.00
02.105.040/0001-23;2018-12-31;1;CIBRASEC - COMPANHIA BRASILEIRA DE SECURITIZACAO;18287;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2018-01-01;2018-12-31;3.02;Custo dos Bens e/ou Serviços Vendidos;-541.00
02.105.040/0001-23;2018-12-31;1;CIBRASEC - COMPANHIA BRASILEIRA DE SECURITIZACAO;18287;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2017-01-01;2017-12-31;3.03;Resultado Bruto;21848.00
02.105.040/0001-23;2018-12-31;1;CIBRASEC - COMPANHIA BRASILEIRA DE SECURITIZACAO;18287;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2018-01-01;2018-12-31;3.03;Resultado Bruto;12221.00
02.105.040/0001-23;2018-12-31;1;CIBRASEC - COMPANHIA BRASILEIRA DE SECURITIZACAO;18287;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2017-01-01;2017-12-31;3.04;Despesas/Receitas Operacionais;-14069.00
02.105.040/0001-23;2018-12-31;1;CIBRASEC - COMPANHIA BRASILEIRA DE SECURITIZACAO;18287;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2018-01-01;2018-12-31;3.04;Despesas/Receitas Operacionais;-11788.00
02.105.040/0001-23;2018-12-31;1;CIBRASEC - COMPANHIA BRASILEIRA DE SECURITIZACAO;18287;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2017-01-01;2017-12-31;3.04.01;Despesas com Vendas;0.00
02.105.040/0001-23;2018-12-31;1;CIBRASEC - COMPANHIA BRASILEIRA DE SECURITIZACAO;18287;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2018-01-01;2018-12-31;3.04.01;Despesas com Vendas;0.00
02.105.040/0001-23;2018-12-31;1;CIBRASEC - COMPANHIA BRASILEIRA DE SECURITIZACAO;18287;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2017-01-01;2017-12-31;3.04.02;Despesas Gerais e Administrativas;-15168.00
02.105.040/0001-23;2018-12-31;1;CIBRASEC - COMPANHIA BRASILEIRA DE SECURITIZACAO;18287;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2018-01-01;2018-12-31;3.04.02;Despesas Gerais e Administrativas;-11618.00
02.105.040/0001-23;2018-12-31;1;CIBRASEC - COMPANHIA BRASILEIRA DE SECURITIZACAO;18287;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2017-01-01;2017-12-31;3.04.03;Perdas pela Não Recuperabilidade de Ativos;0.00
